item_id,order_id,product_id,quantity
3422,1839,66,2
3423,483,31,1
3424,3251,120,4
3425,5,40,5
3428,2410,141,4
3429,3336,35,2
3430,3592,90,1
3431,1902,82,4
3432,3953,108,3
3433,3829,132,1
3434,3571,101,1
3435,2875,48,1
3436,242,121,2
3437,455,111,4
3438,2646,2,2
3439,934,106,3
3440,1833,129,1
3441,99,18,5
3442,2728,48,4
3443,3634,144,3
3444,3050,29,1
3446,296,137,3
3447,1038,88,5
3448,4475,45,3
3449,4889,103,4
3450,3137,86,1
3451,3954,115,3
3452,4793,134,3
3453,1415,51,3
3454,2739,6,5
3455,3467,29,3
3456,731,97,2
3457,3536,64,2
3458,2144,116,5
3459,20,136,2
3460,3627,143,1
3461,4552,65,3
3462,979,103,4
3463,4928,4,1
3464,4439,4,5
3465,990,50,1
3466,274,29,1
3467,1814,133,4
3468,4845,48,2
3469,797,107,4
3470,1124,20,3
3471,3671,67,1
3472,2841,49,2
3473,2192,144,3
3474,2630,45,5
3475,2005,67,3
3476,2900,31,4
3477,4197,55,5
3478,470,129,4
3479,823,91,4
3480,4617,49,2
3481,1853,38,5
3482,3159,48,2
3483,4658,93,3
3484,972,4,5
3485,2011,10,3
3486,2288,122,3
3488,1607,107,4
3489,1338,107,1
3490,3851,66,2
3491,4976,89,4
3492,269,35,1
3493,3723,7,5
3494,146,99,5
3495,3726,94,3
3496,2310,19,2
3497,1953,32,4
3498,3498,147,4
3499,3985,66,2
3500,800,16,5
3501,2051,120,2
3502,696,115,4
3503,2833,49,3
3504,2659,58,2
3505,1050,127,2
3506,2067,87,1
3507,4270,89,1
3508,2310,111,2
3509,1554,150,5
3510,4142,46,1
3511,2338,144,5
3512,2549,122,4
3513,2003,46,2
3514,448,82,1
3515,3885,75,4
3516,4304,18,5
3517,3560,107,1
3518,4704,75,3
3519,4799,17,5
3520,3590,86,1
3521,2301,127,4
3522,1612,150,3
3523,4610,127,5
3524,3922,40,2
3525,4507,32,1
3526,2094,105,5
3527,1493,83,5
3528,2076,11,4
3530,3963,70,2
3531,2401,101,2
3532,4230,12,3
3533,1019,40,1
3534,1779,66,2
3535,3540,115,4
3536,2054,34,3
3537,3950,53,1
3538,4836,24,4
3539,615,47,1
3541,3231,106,4
3542,2237,24,2
3543,1887,109,2
3544,414,90,4
3545,4693,37,3
3546,3111,82,4
3547,767,128,2
3548,2438,99,4
3549,590,97,5
3551,4695,113,3
3552,4753,10,1
3553,2760,103,1
3554,3227,38,1
3555,441,20,1
3556,3788,15,5
3557,1676,94,2
3558,3903,64,3
3559,3955,42,5
3560,4458,118,1
3561,2443,150,1
3562,1493,99,5
3565,1055,147,3
3566,1283,112,5
3567,2947,22,5
3568,4312,96,5
3569,3389,122,3
3570,4916,57,3
3571,4480,126,4
3572,1240,141,2
3574,4319,27,2
3575,4904,77,2
3576,2538,128,3
3577,2630,39,2
3578,81,32,3
3579,404,13,4
3580,2544,90,3
3581,99,3,5
3582,4556,108,4
3583,2130,112,2
3584,4490,97,4
3585,2423,85,2
3586,3639,147,2
3587,3929,38,4
3588,1395,20,2
3589,2378,128,3
3591,1070,7,5
3592,4876,91,4
3593,3357,147,3
3594,4969,113,4
3595,1900,94,4
3596,4319,116,5
3597,2838,93,2
3598,4385,68,5
3599,529,63,3
3600,3924,123,2
3601,1293,57,5
3602,3025,19,5
3603,4492,133,3
3604,4407,57,2
3605,332,8,3
3606,2619,30,4
3607,2985,83,1
3608,2272,48,2
3609,3845,35,2
3610,454,105,2
3611,1596,95,4
3612,4795,6,2
3613,984,1,5
3614,2665,130,5
3615,3901,120,4
3616,4817,117,5
3617,3583,106,4
3618,4085,84,1
3619,453,75,3
3620,3635,103,5
3622,1491,38,2
3623,1298,99,3
3624,643,109,1
3625,2618,142,4
3626,2587,142,1
3627,4103,127,3
3628,4511,94,4
3629,3910,134,5
3630,273,7,2
3631,3349,115,2
3632,2602,63,1
3633,1501,134,2
3635,692,27,1
3636,3491,145,5
3637,1768,144,5
3638,3483,133,4
3639,1630,109,4
3640,3270,96,3
3641,3678,84,1
3642,3621,34,1
3643,1466,137,5
3644,212,82,5
3645,1731,129,3
3647,2346,16,3
3648,958,4,1
3649,939,94,4
3651,340,80,3
3652,4537,34,1
3653,4676,10,4
3654,2522,86,3
3655,4147,58,4
3656,1783,125,2
3657,2665,25,5
3658,1931,76,2
3659,3334,64,1
3661,4507,140,4
3662,1358,27,5
3663,3585,149,4
3664,4079,129,4
3665,4369,27,1
3666,4470,28,5
3667,448,65,4
3668,1258,60,3
3669,885,104,4
3670,1326,150,4
3671,4788,126,1
3672,4621,116,2
3673,734,127,4
3674,2276,22,3
3675,3420,68,1
3676,3524,89,5
3677,1176,107,3
3678,3024,147,1
3679,3793,66,4
3680,1107,49,2
3681,4868,84,3
3682,3894,1,4
3684,1396,32,2
3685,2667,99,2
3686,3525,23,3
3687,2950,3,3
3688,1086,93,4
3689,3013,139,1
3690,2244,135,1
3691,3857,101,3
3692,1511,55,1
3693,2034,121,2
3694,3355,115,4
3695,3559,86,5
3696,4757,75,5
3697,3751,150,5
3698,4974,19,4
3699,4055,104,3
3700,4945,2,3
3701,3463,129,2
3702,620,53,4
3703,122,78,2
3704,4375,52,3
3705,786,27,3
3706,93,109,1
3708,2994,19,3
3709,1975,140,3
3710,2131,82,1
3711,3094,4,2
3712,3114,75,2
3713,1431,80,4
3714,4958,87,5
3715,1200,110,1
3716,2005,107,1
3717,272,123,5
3718,145,135,5
3719,3913,48,4
3721,762,143,2
3722,344,58,2
3724,83,40,1
3725,3205,11,2
3726,2331,132,4
3728,4366,85,2
3730,2687,29,2
3731,2423,95,1
3732,3292,93,4
3733,471,147,3
3734,1776,134,3
3735,2995,72,3
3737,257,14,1
3738,1187,20,3
3740,4757,5,1
3741,254,52,2
3742,59,112,2
3743,3140,146,4
3744,1069,103,2
3745,3106,14,2
3746,64,22,1
3747,4769,120,3
3748,903,147,5
3750,1907,41,2
3751,3024,111,2
3752,1965,8,2
3753,4320,97,1
3754,3394,109,3
3755,1584,115,3
3756,2466,95,4
3757,1239,127,5
3758,4041,90,1
3759,3806,134,5
3760,945,142,1
3761,868,30,3
3762,2156,75,5
3763,2985,107,1
3764,1671,121,3
3765,5,103,3
3766,2601,139,1
3767,61,24,4
3768,732,100,1
3769,1030,137,1
3770,4280,23,1
3771,2605,98,4
3773,1064,15,4
3774,1217,20,3
3775,1414,18,3
3776,3876,75,4
3778,2408,19,4
3779,2144,58,5
3780,802,87,2
3781,3462,38,4
3782,2107,60,4
3784,2360,55,1
3785,2381,62,1
3786,4451,12,5
3787,2632,97,5
3788,4317,4,3
3789,2280,126,4
3790,2192,96,5
3791,3540,123,4
3792,2952,93,1
3793,3963,82,1
3794,1756,22,1
3795,3260,115,1
3796,2937,6,3
3797,2869,147,1
3798,3662,100,1
3799,1684,45,4
3800,778,89,1
3801,3124,125,5
3802,4365,14,2
3803,1006,31,5
3804,1144,39,2
3805,667,100,2
3806,1755,89,4
3807,1433,30,3
3808,2288,128,4
3809,1652,126,4
3810,1474,26,3
3811,98,48,5
3812,3942,95,4
3813,2356,13,3
3815,4708,141,5
3816,4972,76,2
3817,3772,117,5
3818,816,19,2
3819,2627,19,2
3820,241,49,1
3822,2363,27,2
3823,1034,44,5
3824,2043,83,4
3825,4715,150,1
3826,98,91,4
3827,1681,44,1
3829,4883,18,5
3830,3680,78,5
3831,2019,51,3
3832,3586,60,1
3833,1712,65,4
3834,3001,8,4
3836,1675,142,1
3837,225,46,2
3838,2638,35,5
3839,3943,142,3
3840,2901,18,4
3841,822,61,1
3842,133,107,4
3843,3290,60,5
3844,566,24,5
3845,1805,63,1
3848,799,149,1
3850,791,70,3
3851,3536,123,3
3852,2632,109,2
3853,4964,57,4
3854,981,116,1
3855,3906,6,3
3857,2155,112,4
3858,4413,115,2
3859,2578,93,3
3862,291,7,3
3863,643,9,5
3866,2407,75,3
3867,2064,99,2
3870,2591,16,2
3873,963,85,3
3874,2771,113,1
3875,2104,111,4
3876,3967,100,1
3877,1874,41,1
3878,3294,42,4
3880,2994,130,2
3881,2526,139,5
3882,552,62,2
3883,2286,41,4
3884,2660,24,3
3886,4706,99,5
3887,3320,149,3
3888,4122,5,4
3889,3920,123,3
3890,3851,116,3
3891,1213,145,5
3892,3469,138,3
3893,3750,103,5
3894,988,94,3
3895,4726,54,4
3896,4066,4,3
3897,3666,30,3
3898,3573,55,5
3899,3406,78,4
3900,3943,29,3
3902,150,93,3
3903,2312,138,3
3905,4503,87,4
3908,3681,121,2
3909,4685,130,4
3910,4550,70,2
3911,3493,6,4
3913,2509,45,5
3914,2339,93,4
3915,3262,111,4
3916,3826,66,4
3917,2359,17,4
3918,3509,6,4
3919,2811,89,4
3920,2857,122,4
3921,1163,123,1
3923,1709,123,2
3924,3541,45,3
3925,801,24,5
3926,966,45,3
3927,2154,18,5
3928,3786,25,3
3929,786,38,2
3930,4612,16,5
3931,3541,149,2
3932,2377,143,4
3933,2352,136,4
3934,3927,141,3
3937,2931,85,2
3938,4968,79,5
3939,3817,143,4
3940,1971,135,3
3941,650,135,4
3942,3995,128,4
3944,3121,73,3
3945,609,13,3
3946,635,3,1
3947,1104,72,2
3948,1475,113,1
3950,3032,17,1
3951,2649,95,2
3952,751,123,1
3953,538,119,2
3955,850,114,2
3956,4879,12,1
3957,2371,106,5
3959,1,54,3
3960,4863,104,3
3961,2219,139,3
3963,267,87,3
3964,574,147,5
3965,3330,39,5
3966,2245,127,5
3967,408,66,3
3968,2596,3,2
3969,3283,15,3
3970,4098,29,4
3972,949,143,1
3973,3024,6,5
3974,2706,126,2
3975,4493,84,3
3976,2374,77,3
3977,2135,104,1
3978,497,12,1
3979,4193,46,3
3980,3640,37,4
3981,4137,39,1
3982,3131,21,1
3983,4382,68,3
3984,1263,58,4
3985,859,81,4
3986,2642,127,1
3987,3746,29,5
3988,45,122,2
3989,3013,112,4
3990,3951,111,2
3991,4949,46,2
3993,908,116,3
3994,4381,109,4
3995,2297,14,5
3996,369,150,3
3997,3204,137,5
3998,1445,43,4
3999,499,107,1
4001,3305,44,4
4002,3750,96,5
4003,866,101,4
4006,446,93,4
4007,1541,16,2
4008,2261,141,1
4010,4579,25,5
4011,2356,15,1
4012,2643,132,2
4013,4617,7,3
4016,2007,2,4
4017,418,81,2
4019,3486,30,1
4020,392,13,1
4021,4469,84,3
4022,1719,131,5
4023,3971,98,2
4025,1148,93,3
4026,960,41,1
4028,2961,31,3
4029,201,24,1
4030,27,11,3
4031,3505,55,2
4032,1192,98,5
4033,1853,52,2
4034,1460,13,1
4035,1628,12,2
4036,1009,53,3
4037,1122,138,1
4038,3525,74,4
4039,3503,50,3
4040,2582,72,4
4042,3126,28,5
4044,65,54,2
4045,4303,62,5
4048,2484,128,4
4049,1313,123,5
4050,3495,129,2
4051,3978,15,5
4052,1207,12,1
4053,4758,76,1
4054,3824,135,4
4055,27,106,4
4056,1425,18,5
4058,4290,41,1
4059,1339,140,4
4060,191,20,5
4062,1011,16,3
4063,36,89,3
4064,4348,142,3
4065,4375,66,3
4066,3751,35,2
4067,576,130,4
4068,3400,82,5
4069,3904,78,1
4071,2740,62,2
4072,4309,6,1
4073,2622,26,4
4074,638,43,1
4075,2771,36,5
4076,2065,29,5
4077,1852,10,5
4078,3562,136,1
4079,3609,103,1
4080,2721,76,4
4081,4915,125,3
4082,2810,81,3
4083,2737,109,2
4084,4691,119,4
4085,2223,7,3
4086,4234,60,5
4087,1939,52,5
4088,1130,65,5
4089,1530,111,1
4090,3289,69,1
4091,2558,21,5
4093,633,110,3
4094,298,112,5
4096,2914,83,3
4097,2037,25,5
4098,3278,126,2
4099,35,81,2
4100,4505,118,2
4101,1625,106,3
4102,3276,28,4
4103,4360,104,1
4105,184,46,4
4108,2331,126,3
4110,4501,128,5
4112,572,83,5
4113,1350,13,1
4114,2243,6,2
4116,2354,38,3
4117,3741,128,3
4118,441,121,2
4119,3223,124,5
4120,2424,3,1
4121,4887,144,2
4122,1353,64,3
4123,1055,109,3
4124,3849,13,2
4125,4851,88,4
4126,4653,136,2
4127,2874,90,2
4128,1827,68,4
4129,4212,107,2
4130,1961,75,4
4131,2208,6,2
4132,1012,42,1
4133,1495,39,5
4134,2098,127,5
4135,3805,117,1
4136,232,95,1
4138,2092,52,3
4139,28,127,1
4140,4023,132,2
4141,4237,85,2
4142,3561,50,1
4143,2463,69,5
4144,1840,93,5
4145,1357,38,1
4147,3657,140,4
4148,2959,58,2
4150,4056,99,5
4151,777,98,1
4152,168,12,5
4153,4613,134,4
4154,41,33,2
4155,438,108,5
4156,2711,127,4
4157,1706,143,5
4158,1375,128,4
4159,1467,132,4
4160,728,90,3
4161,1691,35,1
4162,3655,25,3
4163,4987,30,5
4165,2153,142,5
4166,1156,115,1
4168,46,16,1
4169,1279,31,2
4170,4353,34,4
4171,864,96,1
4172,3297,97,1
4173,448,61,1
4174,9,101,3
4175,2492,108,4
4176,3752,36,4
4177,2465,16,4
4178,173,39,1
4179,2433,110,2
4180,3976,108,4
4181,2740,119,1
4182,2428,1,5
4183,3424,52,5
4184,3096,15,1
4185,998,14,4
4186,4721,31,5
4187,3845,111,1
4188,2336,9,5
4189,399,70,1
4190,1226,131,5
4191,4015,80,4
4192,4417,130,2
4193,3304,101,4
4195,293,113,3
4197,1241,23,3
4199,2407,104,5
4200,976,116,3
4201,2282,43,2
4203,703,31,5
4205,192,113,3
4206,2501,68,3
4207,4476,26,2
4208,1276,145,1
4209,1316,137,1
4210,3490,13,5
4211,2388,21,4
4212,3185,123,2
4213,2280,1,4
4214,245,133,3
4215,2295,3,4
4216,4829,83,2
4217,56,16,3
4218,4260,24,5
4219,3566,39,5
4220,3836,26,5
4221,2837,55,3
4222,4691,3,4
4223,2150,35,4
4224,3984,122,3
4225,1356,45,3
4226,2163,72,2
4227,4282,31,3
4228,4932,26,3
4229,841,140,3
4230,2036,53,1
4231,1768,63,3
4232,2620,57,2
4233,1186,53,4
4234,3543,112,1
4235,1825,4,3
4236,2669,134,3
4237,1399,75,5
4238,3106,89,2
4239,3702,110,2
4241,496,138,2
4242,1662,22,4
4243,165,95,2
4245,2340,114,3
4246,4464,108,4
4247,3602,138,5
4248,2727,48,5
4249,617,39,2
4250,3198,85,3
4251,3988,100,3
4253,4438,53,4
4255,4242,20,4
4256,3544,52,3
4257,303,136,2
4259,1520,96,1
4260,2011,49,3
4261,2729,107,3
4262,4762,77,2
4263,4482,150,1
4264,4493,133,1
4265,752,1,3
4266,1429,53,1
4267,3392,130,5
4268,2345,70,4
4269,926,45,4
4270,3414,144,2
4271,596,20,5
4272,2494,77,1
4273,3842,125,4
4274,2142,143,1
4275,4306,121,2
4276,1872,41,3
4277,3611,2,2
4278,876,126,4
4279,139,63,4
4280,4309,24,5
4282,2819,117,4
4284,153,18,2
4285,528,44,5
4286,616,115,2
4287,4635,144,1
4289,1936,10,4
4290,4022,73,5
4291,59,53,3
4292,1695,29,2
4293,2667,10,5
4294,980,10,3
4295,2769,57,1
4296,3631,39,1
4297,765,52,4
4298,1957,13,4
4299,4240,93,2
4301,2445,37,4
4302,758,111,1
4304,2956,75,3
4305,481,28,5
4306,1750,25,3
4307,4279,2,1
4308,919,90,3
4309,4739,100,4
4310,2903,72,4
4311,1191,132,3
4312,4949,89,5
4314,4553,21,2
4315,2781,125,3
4316,2388,121,5
4317,2421,17,3
4319,3495,90,2
4320,3480,66,4
4321,4862,106,1
4322,4999,134,3
4323,4273,111,4
4324,1623,113,4
4326,1657,21,1
4327,1528,140,5
4328,568,69,1
4329,3680,90,3
4330,4536,49,2
4331,3327,27,5
4332,4793,91,1
4333,499,98,3
4334,3929,119,3
4335,2711,143,3
4337,1272,4,5
4339,878,136,2
4341,2764,31,1
4342,4611,136,3
4343,1681,11,3
4344,3548,4,5
4345,435,135,1
4346,3890,103,1
4348,287,125,3
4349,2273,112,1
4350,2026,112,5
4351,2013,82,3
4352,3479,119,5
4353,3351,122,3
4354,4007,49,5
4355,331,104,1
4356,2176,60,1
4357,3254,60,5
4358,3637,141,4
4359,2902,23,4
4360,1312,48,4
4362,1785,135,2
4363,1544,124,4
4364,1171,17,3
4365,1398,53,5
4366,1876,80,3
4367,3421,116,2
4368,801,132,5
4370,2200,50,3
4372,4338,68,5
4373,310,34,4
4374,1513,44,4
4375,3093,140,4
4376,641,50,5
4377,3699,39,2
4378,57,2,1
4380,3292,106,2
4381,1619,105,1
4382,1916,122,2
4383,4575,20,2
4384,1519,129,1
4385,724,125,1
4386,2002,19,4
4387,3728,40,3
4388,118,106,3
4390,4400,136,2
4391,1814,139,5
4392,475,40,2
4393,4235,109,2
4394,2008,108,2
4395,1429,43,5
4396,701,41,1
4397,3186,8,5
4398,4025,22,1
4399,4599,1,4
4401,4494,129,2
4402,3676,143,1
4403,1814,34,4
4404,208,49,3
4405,1968,146,1
4406,3888,106,3
4407,3402,63,4
4408,3044,22,5
4409,1814,116,4
4410,2968,71,5
4411,604,132,2
4412,2557,145,2
4414,2879,100,1
4415,3928,45,5
4416,587,28,2
4417,3368,42,1
4418,4161,8,4
4419,1285,141,5
4421,4863,1,5
4423,3859,75,1
4424,3306,94,4
4425,3097,39,1
4426,4059,1,4
4427,2764,123,3
4428,4688,8,4
4429,3343,18,2
4430,3609,6,2
4432,2404,100,4
4433,2724,93,1
4434,1561,47,3
4435,4300,80,5
4436,4821,13,1
4437,2624,10,3
4438,1581,58,5
4439,2734,100,5
4440,3688,43,5
4441,181,75,1
4442,695,71,3
4443,3601,8,4
4445,1719,90,5
4446,3622,95,1
4447,1935,117,4
4448,4967,149,2
4449,1087,99,4
4450,3455,85,5
4451,1083,79,1
4452,4409,72,2
4453,4329,115,3
4454,1930,100,5
4455,4147,150,1
4456,3924,60,1
4457,2434,62,1
4458,2338,73,3
4459,1526,116,3
4460,1234,106,5
4461,3769,42,3
4462,3739,24,2
4463,2069,2,5
4464,4579,8,4
4465,4902,30,1
4466,3049,123,4
4468,2641,116,4
4469,2495,101,1
4470,3926,18,2
4471,3602,136,4
4472,1856,101,5
4473,85,37,4
4474,4225,7,4
4475,2268,116,3
4476,2433,64,5
4477,2354,28,4
4478,4431,20,5
4479,2087,42,1
4480,4827,5,4
4481,2367,103,5
4482,324,21,2
4484,3737,69,2
4486,4675,51,2
4487,2693,80,1
4488,2194,83,4
4489,1436,94,4
4490,114,137,4
4491,1480,95,2
4492,3507,93,1
4493,505,139,4
4494,1422,78,1
4495,4203,131,1
4497,2809,111,5
4498,3464,1,5
4499,2033,130,4
4500,598,66,4
4503,3422,20,4
4504,3529,90,4
4505,3602,62,2
4506,4384,80,5
4507,2224,33,3
4508,139,43,2
4509,2908,13,5
4510,124,88,5
4511,311,70,2
4512,1304,37,3
4513,3013,98,5
4514,4079,89,4
4516,2370,8,3
4517,4420,91,5
4518,1531,136,1
4519,4636,47,5
4520,3652,4,1
4521,4608,93,5
4522,4282,5,3
4523,3437,82,4
4524,30,41,5
4525,4159,134,3
4526,4750,9,1
4527,1040,103,5
4528,3791,54,4
4529,4367,127,2
4531,3914,26,1
4532,4,47,2
4533,4001,19,5
4534,2070,111,4
4535,3444,17,4
4536,1802,114,3
4538,43,99,5
4539,743,146,1
4540,4033,99,3
4541,309,7,2
4542,1927,126,2
4543,2464,65,4
4544,3120,101,4
4545,1941,117,5
4546,2095,31,4
4548,858,117,3
4549,2224,110,5
4550,3724,116,2
4551,1843,119,3
4552,2290,22,1
4554,4424,103,2
4556,4462,119,1
4557,3217,120,3
4558,1658,112,1
4559,1728,88,4
4560,1156,52,3
4561,736,45,2
4562,240,14,3
4563,107,132,1
4564,3010,78,2
4565,2610,119,2
4566,1094,104,1
4567,777,117,4
4568,3011,86,4
4569,3700,4,1
4570,4376,111,3
4571,3873,90,3
4572,4664,120,2
4573,2602,98,5
4574,4025,57,5
4575,3179,99,2
4576,2042,8,1
4577,2892,16,1
4578,800,98,2
4579,475,125,2
4580,4842,24,5
4582,751,149,1
4583,4486,131,4
4585,4277,52,5
4586,2046,136,5
4587,2039,38,3
4588,3477,37,5
4589,2378,105,3
4590,1647,136,3
4591,199,45,3
4592,1383,11,3
4593,1265,113,2
4594,1534,25,5
4595,3223,58,3
4596,3624,65,4
4597,1492,34,5
4598,2713,30,2
4599,3037,27,2
4601,189,113,3
4602,357,108,4
4603,943,64,4
4604,4059,61,5
4605,1446,33,3
4606,4433,100,2
4607,2035,125,3
4608,874,26,5
4609,268,75,4
4611,1928,81,3
4612,68,35,1
4613,3625,27,4
4614,2770,2,1
4617,1311,12,3
4618,4957,100,3
4619,4629,108,2
4620,2614,34,2
4621,3153,46,1
4624,1599,40,4
4626,578,139,4
4627,1394,53,5
4628,3208,94,3
4629,556,144,1
4630,1040,35,2
4632,4407,61,2
4633,3199,150,5
4634,2207,90,1
4635,1882,93,5
4636,3732,39,2
4637,1766,25,1
4639,1226,23,5
4640,468,77,4
4641,1285,48,5
4642,786,68,1
4643,4608,31,2
4644,2763,78,4
4645,2110,12,2
4646,4528,133,3
4647,182,127,1
4648,4567,6,1
4649,4078,54,3
4650,1204,33,3
4651,3455,141,5
4652,12,144,2
4653,1249,48,3
4655,3674,79,4
4656,2946,122,2
4657,4364,74,2
4658,446,137,4
4659,4396,25,1
4660,3421,118,1
4661,2164,35,2
4662,127,145,3
4663,1760,111,2
4664,3934,116,3
4665,2719,143,4
4666,2950,110,3
4667,4104,43,3
4668,4180,58,1
4669,2887,68,2
4670,3644,90,3
4672,2695,99,2
4673,3502,86,1
4674,4838,31,4
4675,2982,90,3
4676,4710,27,2
4677,1244,118,4
4678,664,28,4
4679,3775,50,3
4680,21,134,2
4681,2116,107,3
4682,4952,79,4
4683,4234,55,4
4684,743,135,4
4685,2592,15,2
4686,3394,42,4
4687,298,8,2
4688,1100,6,4
4689,1147,137,3
4690,3010,114,3
4691,771,107,2
4692,4247,54,5
4693,1981,79,2
4694,2144,45,3
4695,458,47,3
4696,636,99,4
4697,1702,73,5
4698,1648,15,1
4700,3970,76,2
4702,3004,19,2
4703,4484,127,2
4704,776,23,2
4705,781,51,5
4706,2157,80,2
4707,1161,63,4
4708,1381,82,3
4709,1943,104,1
4711,1353,14,1
4712,3432,58,3
4713,3292,95,1
4714,1261,54,4
4715,3192,11,3
4716,4001,54,2
4719,3728,4,4
4720,2648,10,3
4721,3252,128,2
4723,1959,147,1
4724,4618,26,2
4725,1984,21,1
4726,1205,40,1
4727,1184,142,1
4728,1079,85,2
4729,4872,74,2
4731,4313,44,2
4732,1932,126,2
4733,1326,98,4
4734,1506,133,4
4735,2342,138,5
4736,3755,93,1
4737,29,1,1
4738,3213,61,2
4739,1538,86,2
4741,2632,140,4
4742,1602,47,2
4743,1280,111,2
4744,1316,58,1
4745,2666,42,5
4746,3153,8,3
4747,348,25,3
4748,2552,42,2
4749,3029,7,5
4750,1858,90,4
4751,1550,118,3
4752,2802,60,5
4753,4772,21,5
4754,1985,149,3
4755,3951,89,2
4758,4121,101,3
4759,2868,26,2
4760,3120,11,4
4762,3023,68,1
4763,509,95,4
4764,2485,37,4
4765,4157,146,1
4766,4657,124,2
4767,2185,74,3
4768,1277,82,2
4769,3343,76,3
4770,1702,89,3
4771,982,17,4
4772,248,94,1
4773,1527,94,4
4774,3640,141,4
4775,3124,42,2
4776,246,21,1
4777,895,75,1
4778,4965,33,5
4779,4804,7,5
4780,448,16,2
4781,2404,45,3
4783,602,11,3
4784,1696,90,1
4785,2986,132,3
4787,2190,134,1
4788,173,31,2
4789,3885,40,2
4790,941,86,1
4791,3559,121,3
4793,3456,3,4
4794,2602,32,1
4795,4090,48,4
4796,261,79,2
4797,164,112,1
4798,3511,33,2
4799,3339,4,5
4800,4712,20,5
4802,937,116,1
4803,4811,48,4
4804,2506,86,3
4805,2916,50,3
4806,1218,67,4
4807,3552,101,3
4808,681,18,2
4809,1112,120,3
4810,3491,128,2
4812,1104,14,2
4813,682,57,1
4814,3723,15,2
4815,3157,100,1
4817,3287,144,4
4818,3468,23,1
4819,14,7,2
4820,3912,124,4
4821,4331,53,5
4822,2839,101,4
4824,399,14,1
4825,1531,130,3
4826,3038,76,1
4827,2359,33,4
4828,395,47,5
4829,347,24,5
4830,2544,138,4
4832,767,123,3
4833,333,127,2
4834,862,115,2
4835,2640,138,5
4836,1621,16,4
4837,3518,93,4
4838,1667,84,3
4839,4046,35,5
4840,465,12,1
4841,4422,1,2
4842,46,62,1
4844,4262,91,4
4846,1830,74,4
4847,3557,37,2
4850,2713,24,5
4851,4432,103,5
4852,1780,150,3
4853,4969,137,2
4854,4559,22,3
4855,1834,58,4
4856,3095,10,1
4857,3592,120,4
4860,2801,52,1
4861,1308,110,1
4863,3652,41,2
4864,3454,34,2
4865,2701,11,3
4867,1627,97,4
4868,186,66,5
4869,357,104,2
4870,4554,58,3
4871,1650,5,5
4872,856,75,4
4873,188,16,2
4874,1956,71,1
4875,4324,65,1
4876,1633,144,3
4877,2520,90,3
4878,1089,52,1
4879,455,110,3
4880,284,49,3
4881,3144,57,4
4882,3188,47,4
4883,2919,24,2
4884,2589,17,5
4885,1281,68,4
4886,2802,136,4
4887,4059,16,1
4888,3204,127,1
4889,2512,16,5
4890,3378,52,3
4891,3495,115,5
4893,3860,73,2
4894,54,137,2
4895,2917,111,2
4896,3084,100,3
4898,4180,147,4
4899,2933,103,2
4900,403,68,3
4902,92,144,4
4903,4970,115,2
4904,2713,38,5
4905,2894,133,3
4906,1077,120,2
4907,2546,46,1
4908,2127,138,3
4909,4224,143,1
4910,3698,66,2
4911,2518,120,3
4912,3737,138,4
4913,3307,126,4
4914,1922,127,3
4915,1766,146,1
4916,3403,31,3
4917,3254,140,5
4918,3536,101,1
4919,1476,146,2
4920,4048,142,1
4921,3735,114,3
4922,4676,37,5
4923,1414,81,5
4924,213,49,1
4925,3617,88,3
4926,786,89,5
4927,1481,143,5
4928,3643,1,1
4929,3868,51,1
4930,3205,77,5
4931,3279,42,1
4932,2956,45,1
4933,1315,77,4
4934,4881,149,5
4935,4677,115,2
4937,1608,18,2
4938,3039,50,4
4940,2461,80,5
4941,960,104,2
4942,3380,50,1
4943,189,149,5
4944,1149,23,2
4945,2152,88,5
4946,4436,16,2
4947,1101,25,1
4949,336,1,3
4950,2442,110,5
4951,499,100,2
4953,1644,71,2
4954,2931,51,1
4955,2819,86,5
4956,672,122,1
4957,387,18,3
4958,3411,146,3
4959,2480,53,1
4962,3154,77,2
4963,4979,33,5
4964,955,86,1
4965,1467,89,2
4967,2462,127,4
4968,2708,25,5
4969,1336,9,4
4970,2370,145,2
4971,13,149,4
4972,3280,7,3
4973,4157,86,4
4974,351,49,2
4975,268,132,5
4976,1171,139,3
4977,1638,140,4
4978,3705,22,3
4979,4547,79,2
4980,3744,118,1
4981,2100,90,1
4982,117,19,2
4984,2494,28,2
4986,2666,84,5
4987,2648,111,3
4988,1273,145,1
4989,480,34,2
4990,884,111,1
4991,2523,60,1
4992,2809,35,4
4993,1080,106,5
4995,1797,6,4
4996,3126,95,4
4997,2014,141,2
4998,2519,62,4
4999,1436,6,3
5000,457,52,5
5002,563,60,3
5003,4030,7,4
5004,2349,32,3
5005,2866,147,1
5006,2754,80,3
5007,3475,82,1
5008,1051,37,5
5009,1406,16,1
5010,624,118,4
5011,872,63,2
5012,2750,133,2
5013,2973,98,3
5014,1792,36,1
5015,125,54,4
5016,2519,73,4
5017,228,96,5
5018,1091,122,2
5019,2505,103,4
5020,4245,48,5
5021,2505,55,4
5022,2376,98,4
5023,1557,106,1
5024,869,73,1
5025,2918,33,1
5026,3962,3,2
5027,3026,58,2
5028,4522,78,1
5029,610,104,5
5030,3864,79,4
5031,325,29,5
5032,4752,18,1
5033,4466,33,1
5034,4053,95,5
5035,1490,34,2
5037,4758,115,3
