sale_id,customer_id,product_id,store_id,quantity,amount,sale_date
4384,490,103,42,5,1970.44,2024-11-17
4385,135,75,27,8,3054.41,2025-02-14
4386,157,73,21,4,1965.73,2025-10-28
4387,109,387,78,9,252.95,2026-01-13
4388,158,178,72,5,709.02,2025-01-07
4389,836,341,88,10,940.56,2024-09-30
4390,982,182,52,3,317.24,2025-09-02
4391,841,455,80,1,200.97,2025-02-24
4392,672,26,50,6,727.86,2025-10-14
4393,651,405,93,4,1679.58,2025-03-02
4394,251,35,83,8,3479.65,2025-08-16
4395,279,204,88,2,550.31,2025-04-14
4396,848,121,1,8,1218.99,2024-12-17
4397,235,439,72,8,2728.97,2024-12-24
4398,669,288,42,5,1953.21,2024-09-16
4399,676,37,29,3,79.51,2026-04-05
4400,677,30,66,7,726.37,2025-07-05
4401,235,293,93,5,1693.53,2026-04-19
4402,396,33,41,8,2682.31,2026-01-29
4403,47,186,41,5,1997.81,2026-04-08
4404,819,90,81,5,1464.82,2025-10-15
4405,439,369,35,2,393.56,2025-06-26
4406,785,471,87,2,114.39,2025-04-03
4407,279,9,73,6,1070.25,2026-01-31
4408,385,304,28,2,593.18,2025-01-31
4409,561,255,46,10,1740.99,2026-03-16
4410,823,1,18,3,146.69,2025-08-02
4411,446,500,21,1,141.74,2025-11-20
4412,888,334,64,1,54.14,2025-11-21
4413,678,46,20,2,170.52,2025-09-01
4414,207,293,32,5,275.9,2025-06-29
4415,636,207,60,7,3183.95,2025-06-18
4416,465,208,5,9,2627.41,2024-08-25
4417,486,111,10,10,4783.48,2026-03-22
4418,915,248,30,3,673.96,2025-05-11
4419,789,95,17,2,805.97,2024-10-08
4420,692,392,4,8,2663.81,2025-01-18
4421,713,296,68,8,3843.11,2026-03-02
4422,665,279,54,9,2865.47,2025-02-18
4423,653,480,27,6,803.23,2024-08-22
4424,716,355,40,10,4520.52,2024-09-12
4425,94,323,99,4,301.35,2025-08-31
4426,193,16,66,7,1244.82,2024-08-14
4427,187,120,16,10,3257.28,2024-08-22
4428,124,301,9,3,125.78,2025-12-25
4429,794,179,63,6,2545.43,2026-04-19
4430,290,289,82,7,1054.89,2026-03-18
4431,291,246,1,8,3230.24,2025-06-04
4432,431,496,72,1,20.57,2025-01-13
4433,317,279,86,8,1679.27,2025-10-21
4434,305,294,58,7,1807.94,2025-08-09
4435,317,454,12,10,2360.67,2025-03-29
4436,395,456,45,7,2882.48,2024-08-03
4437,35,132,43,7,2460.5,2026-06-01
4438,251,181,41,1,31.07,2025-07-06
4439,39,302,95,4,982.9,2025-04-10
4440,579,219,79,7,3416.17,2024-11-13
4441,452,41,15,3,1446.56,2025-12-11
4442,141,292,90,10,3320.35,2026-04-30
4443,211,26,89,7,888.41,2024-08-08
4444,737,5,23,6,1829.47,2025-12-14
4445,166,271,21,6,1127.32,2025-10-05
4446,212,219,39,8,1747.94,2024-11-20
4447,874,161,79,4,1975.9,2024-08-29
4448,636,436,72,5,2298.8,2024-12-07
4449,627,202,45,10,3864.56,2026-05-30
4450,446,127,39,5,1093.47,2026-05-24
4451,896,462,38,6,2290.71,2025-06-01
4452,264,403,10,4,670.19,2024-11-15
4453,406,292,78,5,1568.77,2026-01-01
4454,623,125,91,10,1374.02,2024-11-08
4455,462,146,29,5,761.89,2026-01-07
4456,899,210,34,10,4428.4,2025-08-18
4457,693,429,85,1,272.4,2026-03-31
4458,230,25,76,9,920.18,2025-12-13
4459,132,310,93,6,1561.45,2025-09-04
4460,224,295,86,8,2938.42,2025-09-22
4461,904,268,75,9,2955.8,2026-04-27
4462,162,54,2,5,339.42,2026-05-08
4463,63,354,23,10,2338.61,2025-08-11
4464,780,23,62,2,866.0,2025-12-29
4465,873,266,45,6,987.91,2025-03-21
4466,727,402,53,4,631.17,2025-03-18
4467,820,300,17,6,1089.63,2026-05-11
4468,11,22,39,3,113.7,2025-07-25
4469,869,156,49,5,1460.04,2026-06-17
4470,626,115,73,2,182.45,2025-10-08
4471,145,460,95,1,415.02,2025-11-30
4472,798,59,27,6,427.11,2024-09-07
4473,403,443,46,8,1439.94,2025-07-17
4474,402,98,43,9,3234.15,2024-09-30
4475,694,430,61,10,1819.43,2025-04-13
4476,441,498,11,1,286.58,2025-10-05
4477,968,36,34,10,3125.52,2024-12-24
4478,194,133,90,6,1711.35,2024-12-24
4479,227,44,10,6,1262.06,2025-01-29
4480,564,190,7,4,1874.33,2024-10-20
4481,188,98,53,4,649.52,2026-04-20
4482,759,70,5,3,1403.21,2025-08-18
4483,469,150,24,4,454.21,2025-11-07
4484,672,56,3,5,1075.79,2024-12-15
4485,462,366,75,5,656.78,2024-09-28
4486,710,346,85,7,1834.9,2024-09-10
4487,554,426,4,7,2765.61,2025-05-08
4488,924,487,84,1,285.04,2025-05-06
4489,919,73,73,6,2166.98,2024-08-16
4490,597,492,7,5,1015.43,2025-06-15
4491,670,46,83,3,1336.01,2024-10-13
4492,293,33,60,8,1842.51,2026-06-09
4493,39,155,27,5,551.98,2025-02-27
4494,234,275,47,6,288.32,2026-01-29
4495,835,287,79,1,98.42,2025-03-09
4496,347,93,58,5,1113.1,2024-10-18
4497,772,473,98,6,2221.92,2025-03-21
4498,137,267,20,3,346.52,2025-12-09
4499,10,70,3,10,4007.4,2026-03-17
4500,588,56,28,3,535.47,2025-11-03
4501,236,12,29,4,1765.4,2024-11-28
4502,480,226,9,4,566.99,2025-10-15
4503,439,402,59,2,683.51,2025-09-24
4504,11,225,55,6,2806.51,2025-05-28
4505,625,313,45,3,1177.3,2026-07-08
4506,767,30,23,6,837.48,2025-09-24
4507,216,29,11,5,1640.21,2025-07-23
4508,753,298,72,3,1370.74,2025-12-03
4509,175,121,4,5,2058.56,2024-08-19
4510,940,487,17,4,600.04,2025-09-13
4511,304,235,9,1,80.99,2026-03-06
4512,817,470,99,10,4085.6,2024-11-16
4513,735,84,21,1,63.62,2025-11-02
4514,903,192,8,3,481.45,2025-05-20
4515,740,212,34,8,3287.0,2025-03-21
4516,795,491,14,9,2178.3,2026-02-05
4517,708,254,42,8,2626.02,2025-07-27
4518,638,403,77,5,1093.41,2025-06-14
4519,52,198,47,3,1392.95,2025-10-03
4520,894,472,57,9,1162.32,2025-09-02
4521,481,323,19,3,1195.61,2025-06-16
4522,954,33,24,6,1576.67,2024-08-30
4523,42,411,75,3,515.99,2026-02-23
4524,777,274,37,6,1229.6,2026-02-24
4525,743,379,19,5,2295.66,2026-02-14
4526,643,97,58,4,1012.1,2025-02-02
4527,79,407,24,10,3893.22,2024-11-25
4528,89,25,16,2,164.79,2024-09-12
4529,526,22,31,9,2158.08,2026-02-02
4530,567,213,96,6,2949.66,2025-05-03
4531,939,457,10,10,439.98,2025-02-12
4532,884,423,63,8,3443.42,2025-07-14
4533,818,323,29,5,1764.61,2025-10-11
4534,107,301,80,10,925.04,2026-04-12
4535,364,92,77,10,1408.73,2025-04-04
4536,919,392,15,6,2237.43,2026-05-14
4537,180,73,64,8,551.77,2026-02-18
4538,256,113,72,7,2654.75,2024-10-08
4539,22,185,38,8,858.07,2025-05-04
4540,385,91,49,3,267.85,2025-02-02
4541,267,303,83,6,2093.09,2024-09-08
4542,197,466,25,7,2995.99,2026-05-19
4543,837,101,26,1,352.33,2026-04-13
4544,454,450,3,5,806.63,2024-07-10
4545,532,256,66,5,1305.29,2025-09-15
4546,339,7,35,10,2984.53,2024-12-09
4547,171,6,48,8,239.91,2024-08-22
4548,785,260,88,10,3478.96,2024-11-14
4549,785,448,41,6,325.55,2025-11-05
4550,459,255,33,4,1593.0,2025-06-28
4551,187,204,55,10,3569.56,2025-02-10
4552,899,307,95,4,387.12,2025-08-24
4553,275,95,58,6,1312.65,2026-03-01
4554,814,88,21,8,1980.79,2025-04-01
4555,18,215,11,6,1753.65,2025-09-20
4556,86,73,78,7,1313.61,2026-05-12
4557,378,294,93,3,100.0,2024-07-12
4558,293,60,10,3,277.31,2025-07-23
4559,978,476,99,6,2781.29,2026-06-11
4560,156,303,41,7,873.71,2025-12-19
4561,718,298,52,6,2301.46,2025-01-27
4562,475,343,93,4,916.91,2026-06-08
4563,177,424,80,3,989.88,2025-07-28
4564,977,93,6,5,1693.79,2025-08-16
4565,344,340,34,7,1406.66,2024-07-08
4566,662,343,71,10,2668.99,2024-11-07
4567,210,371,14,6,399.64,2024-09-24
4568,779,436,6,4,1337.03,2026-04-07
4569,548,437,29,1,150.85,2025-03-14
4570,658,43,23,3,152.49,2026-04-19
4571,849,89,10,3,195.88,2024-10-08
4572,524,340,15,6,2277.65,2026-04-08
4573,891,223,70,6,1670.38,2026-01-12
4574,412,153,2,7,1940.24,2024-10-20
4575,113,272,42,2,773.03,2025-11-12
4576,60,200,40,5,1435.05,2024-11-01
4577,858,429,87,5,1900.18,2025-06-10
4578,398,91,73,1,40.44,2024-10-28
4579,510,227,82,9,,2024-08-10
4580,852,161,67,9,2255.51,2025-04-27
4581,983,199,82,6,2354.7,2026-04-02
4582,892,205,96,7,1086.74,2026-06-12
4583,122,306,56,5,1960.17,2025-11-30
4584,675,93,15,3,373.5,2026-01-31
4585,953,224,19,10,876.36,2024-07-17
4586,188,9,40,3,168.15,2025-07-28
4587,168,314,33,2,83.65,2025-12-24
4588,996,58,37,9,1117.26,2026-04-05
4589,940,451,73,8,3760.62,2025-06-04
4590,884,315,58,2,126.45,2025-03-01
4591,417,302,79,3,1248.55,2025-11-02
4592,285,295,89,10,4888.47,2026-01-15
4593,165,264,90,9,597.03,2025-04-12
4594,563,11,8,4,292.92,2026-01-02
4595,433,210,3,4,1760.35,2026-01-15
4596,64,3,45,3,1076.97,2025-01-27
4597,553,173,25,4,1516.15,2026-02-01
4598,894,50,1,9,1890.85,2025-11-07
4599,335,415,23,6,1939.61,2026-01-29
4600,543,461,31,5,686.25,2025-07-10
4601,958,182,71,9,3246.27,2025-08-22
4602,863,415,79,3,1391.86,2026-03-30
4603,579,393,79,3,1010.38,2024-09-08
4604,408,274,90,1,48.63,2025-02-12
4605,469,388,56,7,691.09,2026-06-10
4606,182,433,72,4,1726.97,2025-07-16
4607,514,313,50,4,1773.47,2026-02-17
4608,496,209,96,4,491.82,2025-12-26
4609,651,59,81,2,525.43,2025-06-05
4610,769,424,99,9,4124.38,2024-07-14
4611,466,54,32,7,734.83,2024-11-21
4612,989,398,14,7,1995.22,2024-08-14
4613,195,80,85,1,487.11,2024-07-23
4614,206,461,29,9,3597.56,2026-02-22
4615,690,277,66,10,931.3,2026-05-27
4616,192,237,95,4,750.71,2024-11-19
4617,65,271,62,10,3695.95,2025-10-21
4618,783,377,90,6,2159.75,2025-01-10
4619,918,247,64,1,214.91,2024-10-31
4620,45,217,97,7,459.11,2025-06-05
4621,172,4,82,6,2497.5,2026-06-09
4622,877,335,35,9,2437.83,2025-07-16
4623,637,66,60,4,1559.02,2024-09-10
4624,420,60,59,10,2334.05,2024-09-01
4625,361,497,76,9,3181.51,2026-07-04
4626,547,330,32,7,2087.31,2026-02-10
4627,359,339,64,9,3172.81,2026-05-16
4628,18,367,94,3,1117.57,2025-11-24
4629,386,189,90,3,1070.15,2025-02-25
4630,783,88,79,7,1933.79,2024-12-28
4631,97,71,42,6,1775.27,2024-07-31
4632,632,260,76,8,943.9,2025-07-22
4633,167,176,42,10,4477.32,2024-11-03
4634,688,223,81,4,1236.5,2024-08-07
4635,756,153,18,1,386.72,2025-08-17
4636,24,228,35,10,4335.94,2025-05-21
4637,633,211,55,8,708.04,2026-04-19
4638,312,33,98,10,4944.62,2025-08-21
4639,406,249,3,8,2364.52,2025-11-22
4640,801,305,59,9,196.62,2025-12-02
4641,510,131,72,5,1746.4,2025-03-10
4642,872,293,37,6,2094.48,2025-12-21
4643,977,261,25,7,1066.69,2026-03-25
4644,868,155,15,10,4049.52,2025-10-24
4645,296,430,59,7,1692.47,2024-11-09
4646,352,106,52,9,4256.89,2025-05-11
4647,547,55,49,10,2774.89,2026-01-16
4648,547,15,34,5,1963.37,2026-07-08
4649,812,310,22,5,858.49,2024-07-14
4650,897,6,42,9,3662.8,2026-05-01
4651,909,17,21,3,230.31,2026-01-05
4652,470,21,51,7,608.86,2024-12-19
4653,617,462,8,7,1113.99,2025-10-30
4654,184,139,69,1,423.14,2024-08-10
4655,107,395,29,5,960.57,2026-07-04
4656,553,294,72,1,287.02,2024-10-05
4657,824,22,43,4,1759.87,2025-01-31
4658,835,277,71,8,1331.67,2025-11-05
4659,755,243,34,4,1268.2,2026-06-30
4660,426,444,31,2,571.2,2024-09-18
4661,984,229,48,1,91.7,2024-09-02
4662,218,24,87,1,42.68,2025-10-16
4663,779,348,52,6,2194.19,2026-02-25
4664,891,399,77,2,608.49,2025-05-07
4665,18,467,46,6,1977.74,2026-04-19
4666,572,134,99,7,1123.75,2025-06-13
4667,449,278,86,10,1119.59,2025-04-20
4668,584,27,65,5,1136.78,2026-02-07
4669,935,10,84,8,3669.69,2024-11-13
4670,166,213,83,2,549.59,2025-09-29
4671,647,385,27,1,34.99,2024-08-24
4672,705,63,7,7,1391.13,2025-03-26
4673,303,156,33,4,601.06,2026-06-20
4674,961,23,51,3,926.09,2024-09-24
4675,352,489,55,8,1213.15,2025-08-31
4676,411,420,48,9,4078.31,2025-12-21
4677,40,194,19,3,493.27,2026-01-28
4678,933,177,79,3,228.23,2025-07-29
4679,490,71,41,10,2293.7,2024-09-15
4680,189,481,24,7,2720.88,2025-03-18
4681,340,121,28,2,624.63,2026-05-27
4682,31,133,64,5,1154.98,2025-03-25
4683,399,156,70,5,1252.96,2026-05-06
4684,334,191,77,5,1743.36,2024-09-16
4685,335,88,13,4,1233.5,2026-05-25
4686,321,4,63,4,1106.0,2024-10-18
4687,295,171,94,2,970.67,2024-09-23
4688,171,360,77,6,748.3,2025-09-12
4689,256,202,17,1,21.6,2025-05-25
4690,953,445,9,3,1422.97,2025-11-24
4691,798,328,19,8,1069.42,2025-11-05
4692,436,396,35,-5,2059.47,2025-02-10
4693,750,127,80,9,2955.76,2026-05-06
4694,730,346,42,6,1720.37,2026-02-02
4695,186,300,86,9,1582.81,2024-11-15
4696,862,178,18,5,508.75,2024-07-12
4697,119,258,42,6,412.04,2026-04-04
4698,87,230,9,8,1574.05,2025-01-06
4699,54,271,82,1,181.27,2024-12-24
4700,614,48,34,1,194.37,2025-10-12
4701,276,242,30,8,1903.77,2026-03-20
4702,366,396,19,6,1959.25,2025-05-22
4703,542,375,96,5,1152.06,2025-11-30
4704,809,433,60,5,369.12,2026-01-23
4705,308,360,74,2,382.15,2024-09-23
4706,297,434,78,8,925.84,2025-02-27
4707,237,251,66,4,150.36,2025-06-29
4708,200,64,68,9,310.83,2025-09-30
4709,895,404,9,4,888.87,2024-07-30
4710,660,267,77,4,540.12,2025-07-24
4711,39,263,61,3,675.06,2026-02-24
4712,180,416,72,9,2490.97,2024-09-26
4713,179,246,70,2,378.52,2025-04-07
4714,293,424,72,8,913.79,2024-08-03
4715,701,33,41,7,758.09,2024-09-06
4716,709,157,53,3,236.01,2026-03-16
4717,218,475,42,6,2515.39,2025-05-22
4718,826,402,66,4,1006.65,2026-01-14
4719,579,443,14,1,68.73,2026-03-05
4720,490,97,38,6,1343.58,2025-09-20
4721,509,45,95,5,2186.46,2024-12-05
4722,388,478,21,8,1859.94,2025-08-17
4723,603,478,9,10,4083.55,2025-10-22
4724,834,203,18,5,638.76,2025-02-10
4725,264,455,49,10,3102.09,2025-06-09
4726,928,175,7,7,1020.3,2024-09-20
4727,600,405,4,10,3020.2,2024-11-13
4728,546,305,71,1,73.84,2025-12-18
4729,592,9,69,6,1501.51,2025-06-06
4730,701,363,44,4,1678.71,2026-02-22
4731,88,277,77,3,197.09,2025-07-14
4732,298,464,37,7,2369.6,2025-03-02
4733,400,142,95,3,996.79,2025-01-22
4734,305,318,97,9,3534.39,2025-07-08
4735,597,190,57,10,3676.15,2024-08-06
4736,898,190,100,3,867.9,2025-07-30
4737,728,293,45,8,1421.8,2025-10-19
4738,531,380,15,-5,726.13,2024-10-28
4739,147,37,57,10,446.44,2026-01-09
4740,552,312,85,10,2421.25,2024-11-19
4741,307,271,70,2,827.2,2026-04-14
4742,930,441,58,4,1307.45,2025-01-04
4743,949,169,97,2,483.64,2025-05-12
4744,938,495,34,10,2739.78,2026-05-07
4745,809,137,27,6,2455.35,2025-09-11
4746,895,82,67,7,1807.7,2026-04-24
4747,108,43,24,7,3439.66,2025-07-26
4748,215,271,65,4,1305.34,2025-11-26
4749,870,275,15,6,2285.72,2026-05-30
4750,625,252,69,2,595.0,2026-02-19
4751,939,173,74,2,304.1,2026-04-07
4752,24,378,80,1,446.0,2024-07-15
4753,171,427,14,10,3225.32,2025-02-03
4754,49,190,41,8,1957.16,2026-04-15
4755,436,474,55,3,866.79,2025-01-14
4756,843,405,48,10,1197.08,2025-12-26
4757,673,161,96,2,642.88,2025-02-16
4758,22,387,93,9,2506.15,2024-09-01
4759,13,394,86,8,3850.95,2025-07-08
4760,690,203,3,6,682.06,2025-11-10
4761,247,404,75,2,156.99,2024-09-01
4762,982,440,69,2,50.02,2026-01-31
4763,486,158,18,3,1288.08,2025-01-08
4764,250,371,55,6,1126.74,2025-02-13
4765,707,272,42,1,295.5,2024-11-08
4766,877,258,92,9,3625.64,2025-01-20
4767,336,32,18,2,81.01,2026-02-16
4768,473,106,52,5,609.23,2025-11-21
4769,956,357,68,2,909.55,2024-07-16
4770,776,206,18,8,949.66,2025-12-14
4771,707,179,66,8,462.85,2024-07-15
4772,252,108,46,10,2124.53,2024-11-13
4773,62,361,1,4,1613.08,2025-11-28
4774,999,448,97,6,1688.31,2024-09-24
4775,649,490,38,7,443.57,2026-01-26
4776,89,334,43,8,2716.13,2024-10-23
4777,246,300,63,7,2896.58,2025-07-13
4778,356,405,15,10,1092.5,2026-07-05
4779,253,202,87,2,404.64,2025-09-24
4780,138,430,66,10,404.42,2025-08-04
4781,187,234,4,4,985.35,2025-03-29
4782,432,393,84,3,844.37,2024-09-18
4783,352,469,32,7,1517.13,2026-03-04
4784,85,194,33,5,525.01,2025-09-04
4785,722,350,53,5,264.85,2024-11-28
4786,108,320,90,2,73.56,2026-05-18
4787,332,325,27,8,3842.17,2025-04-07
4788,838,326,39,6,1661.99,2025-04-23
4789,44,500,48,7,2922.87,2024-08-02
4790,686,287,70,2,75.97,2025-03-28
4791,220,5,34,1,84.98,2025-11-04
4792,214,217,18,3,760.71,2025-10-18
4793,270,325,34,9,3948.61,2025-07-05
4794,542,387,75,5,1187.89,2025-03-31
4795,814,109,3,4,1216.6,2025-12-18
4796,817,23,54,10,2176.45,2024-08-02
4797,712,388,85,8,1704.19,2025-07-16
4798,709,471,1,10,3208.14,2026-01-21
4799,518,275,98,10,1033.76,2026-04-22
4800,522,233,98,5,2352.36,2025-02-12
4801,773,492,45,5,2190.81,2024-12-30
4802,243,426,99,2,861.45,2025-06-23
4803,915,233,18,6,1668.4,2024-11-16
4804,273,455,26,8,633.42,2025-09-20
4805,436,413,71,1,328.07,2024-09-17
4806,808,55,97,9,4435.72,2024-08-09
4807,841,139,100,7,2959.52,2026-03-18
4808,970,107,76,1,117.49,2024-12-14
4809,923,34,65,9,3463.23,2025-01-16
4810,482,227,84,8,949.3,2025-12-07
4811,228,375,30,6,2889.99,2025-01-27
4812,780,244,58,4,857.03,2025-05-23
4813,97,120,92,1,418.11,2025-02-02
4814,638,468,15,1,310.42,2026-02-14
4815,846,327,54,6,675.84,2024-11-02
4816,131,203,18,1,109.42,2026-04-26
4817,171,497,6,6,881.78,2026-05-03
4818,868,88,30,5,262.77,2025-02-25
4819,742,335,46,2,626.76,2025-04-03
4820,8,138,98,8,1933.41,2024-11-30
4821,58,363,89,5,259.08,2025-06-08
4822,859,361,35,8,2807.55,2025-11-08
4823,164,139,48,2,582.43,2024-07-21
4824,659,39,8,4,1693.16,2025-02-10
4825,631,159,13,10,2517.06,2024-11-27
4826,284,279,60,3,267.65,2026-06-08
4827,754,286,61,1,301.94,2025-04-10
4828,262,444,74,3,1131.95,2025-10-21
4829,182,192,11,7,827.75,2025-07-22
4830,813,74,24,8,3393.21,2026-01-16
4831,853,456,89,5,133.57,2025-10-11
4832,103,56,69,4,410.99,2025-06-19
4833,198,157,49,10,447.76,2026-02-08
4834,705,196,28,9,2044.6,2024-11-10
4835,153,280,52,1,247.95,2025-09-10
4836,174,29,20,8,2826.72,2025-01-31
4837,344,400,31,1,35.26,2024-10-14
4838,425,370,18,7,3141.36,2026-06-22
4839,202,210,70,2,588.39,2026-07-08
4840,348,239,61,10,349.65,2025-06-17
4841,62,50,64,10,1702.34,2026-04-12
4842,979,409,73,4,342.2,2025-10-12
4843,473,111,79,1,32.48,2026-03-04
4844,771,399,5,8,503.58,2024-08-01
4845,96,56,27,8,819.19,2025-03-10
4846,580,22,96,9,3692.15,2026-03-07
4847,78,336,50,9,2221.69,2025-01-25
4848,123,13,33,8,707.33,2024-08-26
4849,727,397,36,6,2626.0,2025-06-27
4850,508,57,73,7,2802.29,2025-08-07
4851,988,36,61,3,847.91,2026-03-23
4852,314,126,53,1,238.3,2025-10-04
4853,149,423,29,1,491.96,2025-08-14
4854,806,477,17,5,803.53,2025-01-09
4855,96,332,51,3,579.19,2026-05-24
4856,186,110,76,1,89.15,2024-09-18
4857,146,489,94,5,1912.79,2024-11-30
4858,313,380,58,1,300.0,2025-07-12
4859,385,316,3,8,3551.88,2025-11-27
4860,431,329,81,4,1374.85,2024-12-03
4861,231,473,17,6,1029.52,2026-04-27
4862,668,239,78,8,1730.47,2026-01-21
4863,25,497,87,5,1828.48,2025-08-13
4864,354,424,89,3,449.3,2025-11-23
4865,360,58,49,6,1802.92,2026-03-26
4866,109,295,86,1,83.08,2024-10-06
4867,953,275,75,2,346.88,2025-11-15
4868,441,277,52,2,203.9,2026-03-27
4869,822,275,53,5,1858.02,2025-08-04
4870,439,406,66,5,1249.53,2025-01-25
4871,475,195,8,7,566.39,2025-09-03
4872,276,160,59,1,260.1,2025-06-28
4873,768,119,57,5,156.73,2024-09-22
4874,579,57,74,9,4398.14,2025-09-14
4875,635,434,73,1,255.53,2025-11-06
4876,308,23,7,3,183.49,2026-06-13
4877,744,392,68,7,2059.5,2026-03-12
4878,986,374,81,4,834.63,2025-11-28
4879,805,167,30,3,1260.39,2026-04-23
4880,523,224,35,5,1396.8,2025-04-09
4881,41,259,21,8,3787.07,2025-07-28
4882,989,271,53,2,255.04,2025-06-04
4883,192,76,92,6,910.04,2026-03-10
4884,171,103,96,1,100.72,2024-10-05
4885,761,76,2,8,2795.47,2024-12-20
4886,2,450,27,6,2719.67,2026-05-02
4887,22,10,71,4,83.8,2024-07-08
4888,813,150,96,9,1808.22,2025-10-02
4889,608,57,79,7,1663.55,2025-07-16
4890,534,293,99,1,21.61,2025-02-25
4891,125,130,16,10,4996.51,2025-12-13
4892,24,297,12,7,2822.36,2024-07-18
4893,760,322,20,7,2047.53,2025-11-26
4894,507,104,59,4,346.62,2024-07-14
4895,968,396,74,10,3431.62,2025-11-11
4896,633,23,50,8,3001.65,2025-08-29
4897,751,173,39,1,280.05,2024-08-17
4898,974,43,71,9,4452.45,2024-08-31
4899,265,199,32,7,1752.9,2025-02-22
4900,944,306,76,1,44.32,2025-07-16
4901,225,128,56,9,1378.07,2025-04-19
4902,741,428,32,2,894.71,2026-05-17
4903,99,268,11,8,476.73,2025-09-07
4904,619,285,83,6,386.3,2024-12-07
4905,338,257,19,6,2119.59,2025-04-28
4906,317,77,3,10,4821.69,2025-07-09
4907,825,435,86,4,1300.97,2025-06-20
4908,209,166,98,1,52.84,2025-07-29
4909,421,16,58,4,613.25,2026-05-23
4910,589,311,77,6,1200.18,2025-11-26
4911,912,361,35,5,780.12,2026-05-24
4912,152,367,7,7,1591.33,2024-10-03
4913,142,137,83,2,96.22,2025-02-21
4914,724,395,70,1,408.85,2025-12-19
4915,156,472,18,2,701.17,2024-09-21
4916,611,473,99,4,1065.61,2025-04-09
4917,153,493,51,5,2423.55,2024-12-21
4918,355,257,9,3,108.5,2025-03-17
4919,333,464,18,8,1166.39,2025-03-22
4920,935,184,82,8,1033.22,2026-04-16
4921,164,487,29,4,870.24,2024-09-03
4922,18,5,38,6,2987.75,2024-11-23
4923,97,396,72,2,193.09,2024-12-03
4924,340,55,71,3,854.39,2025-05-26
4925,961,36,81,2,699.15,2025-09-04
4926,998,168,45,3,1192.27,2026-05-05
4927,682,444,51,10,285.91,2026-02-03
4928,63,238,78,2,888.03,2025-01-13
4929,271,219,53,3,375.45,2024-11-06
4930,131,288,32,1,45.82,2024-09-09
4931,89,16,12,9,799.16,2024-11-30
4932,926,66,73,3,348.73,2026-01-11
4933,92,65,4,7,370.64,2024-10-26
4934,733,192,2,5,2371.61,2025-07-08
4935,446,385,42,8,2984.05,2025-12-07
4936,791,457,94,4,1914.98,2026-01-08
4937,743,24,40,5,848.94,2026-04-11
4938,451,215,29,3,1347.12,2024-12-18
4939,990,13,14,5,1018.77,2025-10-23
4940,243,4,47,10,622.94,2024-10-17
4941,818,321,27,8,2921.65,2026-02-28
4942,153,133,31,5,1280.36,2025-09-02
4943,432,43,63,6,1728.0,2026-03-30
4944,168,482,41,7,1936.79,2026-02-14
4945,130,423,59,2,759.48,2026-05-20
4946,4,261,51,3,627.71,2024-08-07
4947,397,479,45,7,2504.07,2025-09-22
4948,877,67,36,7,3341.08,2025-12-22
4949,637,451,57,2,958.14,2025-03-01
4950,453,262,35,7,3003.73,2025-05-19
4951,479,425,11,10,1608.57,2025-12-19
4952,655,107,47,3,892.58,2024-10-10
4953,999,478,14,1,37.52,2025-09-30
4954,580,248,39,9,1490.29,2025-07-16
4955,321,443,35,3,240.8,2025-05-17
4956,315,372,54,4,670.59,2025-04-25
4957,971,57,20,7,1980.22,2026-01-29
4958,653,222,33,2,362.83,2025-12-17
4959,365,84,46,10,3743.62,2025-09-29
4960,177,9,52,5,1479.6,2025-01-24
4961,659,420,12,5,2022.47,2025-10-16
4962,728,314,64,2,137.03,2025-04-15
4963,83,272,19,4,1129.67,2025-04-21
4964,878,343,55,8,1116.46,2025-08-30
4965,346,347,76,4,668.91,2025-05-27
4966,885,258,23,5,1301.06,2026-03-22
4967,284,301,54,2,547.11,2025-12-17
4968,415,208,34,9,280.22,2025-10-13
4969,101,419,13,1,186.71,2026-02-18
4970,165,418,48,1,107.24,2025-01-15
4971,768,143,11,5,570.58,2026-06-03
4972,31,61,91,3,415.87,2026-07-05
4973,626,381,68,7,311.22,2024-12-25
4974,969,123,64,7,154.08,2026-03-31
4975,748,329,65,3,204.69,2025-10-28
4976,60,104,21,7,317.65,2026-02-15
4977,207,54,77,1,499.76,2026-04-26
4978,607,319,78,8,2274.91,2026-01-14
4979,827,142,5,1,58.49,2025-11-27
4980,942,480,61,1,120.73,2025-12-04
4981,769,354,64,2,271.07,2025-11-28
4982,478,391,84,2,606.11,2025-01-13
4983,800,384,14,9,1972.54,2025-11-12
4984,160,390,46,7,3110.6,2025-08-07
4985,53,370,65,10,4893.29,2026-04-12
4986,664,146,82,5,336.45,2025-10-31
4987,337,445,47,8,3314.47,2025-08-22
4988,79,106,57,1,321.77,2026-03-25
4989,543,85,91,6,763.56,2025-05-14
4990,945,86,72,2,61.73,2025-09-21
4991,858,228,67,9,3100.3,2026-01-04
4992,799,240,77,1,246.4,2025-10-13
4993,480,58,54,1,363.23,2024-12-26
4994,566,354,66,2,449.68,2024-07-30
4995,482,500,20,2,788.03,2025-04-05
4996,694,306,98,3,1347.01,2026-01-11
4997,394,129,62,10,3241.97,2024-11-04
4998,549,102,63,8,3135.59,2025-01-01
4999,42,230,54,6,2532.0,2024-10-20
5000,922,463,1,9,3909.42,2025-12-13
5001,561,8,87,3,1209.51,2024-12-16
5002,361,239,65,9,1762.57,2025-09-11
