order_id,customer_id,order_date,status
1725,15,2024-11-12,Cancelled
1726,439,2025-07-24,Returned
1727,65,2025-06-07,Pending
1728,354,2024-10-20,Delivered
1729,397,2025-03-07,Cancelled
1730,56,2026-01-14,Shipped
1731,31,2025-05-06,Delivered
1732,34,2026-07-16,Delivered
1733,472,2026-02-21,Cancelled
1734,95,2024-09-30,Cancelled
1735,434,2025-09-22,Shipped
1736,179,2025-12-14,Shipped
1737,124,2025-07-24,Shipped
1738,514,2025-12-02,Returned
1739,88,2025-09-11,Delivered
1740,474,2025-12-22,Pending
1741,188,2025-08-30,Delivered
1742,93,2025-09-25,Pending
1743,110,2025-07-07,Returned
1744,64,2025-07-12,Pending
1745,391,2025-09-17,Delivered
1746,43,2026-05-02,Returned
1747,234,2024-11-06,Pending
1748,116,2025-08-05,Pending
1749,97,2024-08-20,Pending
1750,481,2025-05-07,Pending
1751,345,2025-01-28,Delivered
1752,62,2025-07-27,Shipped
1753,53,2025-10-10,Cancelled
1754,34,2025-04-27,Cancelled
1755,305,2025-10-30,Cancelled
1756,430,2025-12-15,Shipped
1757,304,2025-04-07,Pending
1758,183,2026-02-23,Pending
1759,249,2025-02-13,Pending
1760,56,2025-03-13,Cancelled
1761,322,2024-08-24,Delivered
1762,426,2024-07-29,Cancelled
1763,196,2025-10-09,Returned
1764,319,2024-08-12,Shipped
1765,393,2024-10-15,Returned
1766,339,2026-04-19,Shipped
1767,176,2025-04-18,Delivered
1768,488,2025-04-04,Delivered
1769,197,2026-03-28,Pending
1770,236,2026-02-04,Returned
1771,453,2025-10-04,Cancelled
1772,160,2024-07-28,Delivered
1773,292,2026-02-22,Shipped
1774,293,2026-05-31,Cancelled
1775,260,2025-11-05,Shipped
1776,498,2025-03-30,Returned
1777,165,2025-04-29,Cancelled
1778,429,2024-09-21,Shipped
1779,14,2025-06-05,Pending
1780,50,2025-04-02,Pending
1781,180,2025-04-11,Cancelled
1782,332,2025-05-23,Delivered
1783,445,2025-04-06,Delivered
1784,276,2024-08-20,Pending
1785,291,2025-12-03,Delivered
1786,357,2025-01-13,Returned
1787,194,2025-01-16,Delivered
1788,414,2025-01-06,Cancelled
1789,173,2025-11-23,Returned
1790,86,2025-03-07,Pending
1791,104,2025-10-11,Delivered
1792,431,2024-09-11,Returned
1793,25,2026-06-15,Cancelled
1794,320,2025-12-24,Shipped
1795,49,2024-08-27,Shipped
1796,411,2026-05-13,Returned
1797,408,2025-03-01,Shipped
1798,412,2024-10-04,Returned
1799,103,2025-03-27,Shipped
1800,233,2024-11-16,Delivered
1801,322,2024-07-23,Shipped
1802,256,2025-08-30,Pending
1803,138,2025-03-18,Shipped
1804,437,2024-08-06,Shipped
1805,373,2025-06-30,Returned
1806,237,2025-11-30,Returned
1807,433,2026-05-09,Delivered
1808,325,2025-06-01,Returned
1809,331,2025-09-22,Cancelled
1810,208,2025-08-11,Delivered
1811,126,2026-06-08,Pending
1812,287,2025-05-31,Delivered
1813,104,2025-01-31,Returned
1814,405,2024-07-23,Cancelled
1815,330,2025-12-30,Pending
1816,506,2025-07-07,Returned
1817,444,2025-10-07,Returned
1818,344,2024-07-25,Cancelled
1819,121,2025-03-10,Delivered
1820,268,2025-04-27,Shipped
1821,129,2025-09-24,Shipped
1822,63,2025-05-07,Shipped
1823,378,2025-03-15,Cancelled
1824,479,2025-09-25,Cancelled
1825,110,2024-09-21,Returned
1826,442,2026-03-27,Returned
1827,359,2025-07-22,Pending
1828,244,2024-09-23,Cancelled
1829,186,2025-12-26,Returned
1830,11,2025-12-14,Delivered
1831,431,2024-12-14,Delivered
1832,354,2025-03-25,Returned
1833,283,2025-07-28,Returned
1834,463,2025-08-02,Cancelled
1835,440,2026-08-04,Returned
1836,155,2026-02-22,Cancelled
1837,153,2025-12-08,Pending
1838,324,2025-03-28,Pending
1839,405,2024-11-14,Pending
1840,242,2025-10-28,Returned
1841,368,2025-02-25,Delivered
1842,423,2025-04-16,Delivered
1843,181,2025-06-11,Shipped
1844,378,2024-12-11,Delivered
1845,329,2025-07-28,Cancelled
1846,2,2025-11-13,Returned
1847,295,2026-04-27,Shipped
1848,366,2026-03-11,Cancelled
1849,434,2024-09-04,Returned
1850,232,2026-04-21,Returned
1851,89,2026-04-29,Returned
1852,102,2025-08-28,Pending
1853,449,2024-12-21,Shipped
1854,115,2025-02-16,Shipped
1855,332,2025-01-29,Delivered
1856,499,2024-08-13,Cancelled
1857,26,2025-02-23,Returned
1858,77,2025-09-26,Shipped
1859,534,2025-05-16,Pending
1860,424,2026-03-24,Cancelled
1861,98,2024-12-30,Returned
1862,148,2025-11-05,Pending
1863,439,2026-02-05,Returned
1864,373,2024-09-17,Pending
1865,406,2026-01-16,Returned
1866,121,2026-04-24,Returned
1867,299,2025-09-30,Delivered
1868,241,2024-09-19,Pending
1869,352,2025-10-10,Pending
1870,377,2025-03-26,Shipped
1871,31,2025-02-05,Pending
1872,466,2024-08-29,Shipped
1873,364,2025-09-20,Returned
1874,259,2026-03-22,Pending
1875,344,2025-08-24,Shipped
1876,22,2025-07-12,Shipped
1877,253,2025-06-04,Cancelled
1878,46,2024-12-17,Cancelled
1879,134,2025-04-03,Cancelled
1880,256,2026-03-18,Returned
1881,475,2024-09-05,Returned
1882,314,2025-11-26,Shipped
1883,161,2026-04-08,Pending
1884,392,2025-02-27,Pending
1885,28,2025-08-03,Cancelled
1886,19,2026-03-24,Pending
1887,224,2025-02-25,Pending
1888,21,2025-06-09,Shipped
1889,249,2025-12-05,Cancelled
1890,64,2025-08-31,Returned
1891,93,2025-03-08,Returned
1892,289,2024-12-10,Shipped
1893,550,2025-05-25,Pending
1894,472,2025-05-16,Delivered
1895,455,2025-01-19,Delivered
1896,202,2025-11-05,Delivered
1897,429,2025-08-12,Pending
1898,426,2025-06-25,Returned
1899,305,2025-12-11,Delivered
1900,336,2026-02-20,Shipped
1901,67,2025-09-06,Returned
1902,166,2024-11-25,Shipped
1903,488,2026-05-23,Returned
1904,92,2024-07-22,Pending
1905,46,2025-11-07,Pending
1906,400,2026-01-05,Cancelled
1907,62,2025-08-12,Returned
1908,463,2026-05-09,Delivered
1909,427,2024-11-29,Pending
1910,454,2025-09-29,Shipped
1911,217,2025-07-30,Returned
1912,315,2024-12-20,Delivered
1913,21,2025-12-03,Cancelled
1914,332,2026-04-08,Pending
1915,270,2026-02-04,Returned
1916,240,2026-07-06,Pending
1917,154,2025-07-05,Returned
1918,431,2025-02-01,Shipped
1919,25,2026-07-05,Shipped
1920,56,2025-11-15,Pending
1921,339,2025-08-25,Returned
1922,131,2026-03-28,Delivered
1923,59,2025-10-28,Cancelled
1924,432,2026-05-01,Returned
1925,161,2026-02-25,Pending
1926,320,2026-06-12,Cancelled
1927,109,2025-06-09,Shipped
1928,133,2026-07-03,Shipped
1929,508,2026-08-20,Pending
1930,236,2026-01-23,Shipped
1931,372,2025-11-06,Shipped
1932,185,2024-08-23,Pending
1933,412,2025-08-17,Delivered
1934,98,2026-07-22,Delivered
1935,108,2025-04-16,Cancelled
1936,224,2025-07-02,Shipped
1937,98,2024-10-30,Cancelled
1938,243,2025-01-10,Cancelled
1939,379,2024-11-01,Pending
1940,11,2026-02-07,Cancelled
1941,151,2025-12-22,Delivered
1942,541,2026-02-22,Pending
1943,213,2025-02-26,Shipped
1944,375,2026-04-24,Pending
1945,205,2025-06-11,Shipped
1946,479,2025-05-22,Pending
1947,119,2025-03-12,Pending
1948,296,2026-05-07,Pending
1949,456,2026-04-13,Returned
1950,230,2026-06-15,Returned
1951,372,2024-08-27,Cancelled
1952,260,2025-11-12,Returned
1953,472,2024-12-13,Pending
1954,68,2026-04-26,Pending
1955,492,2025-05-24,Returned
1956,408,2025-01-31,Cancelled
1957,319,2026-04-08,Delivered
1958,342,2025-02-15,Cancelled
1959,311,2025-11-21,Pending
1960,156,2024-11-09,Delivered
1961,184,2025-01-23,Cancelled
1962,90,2025-12-23,Delivered
1963,414,2025-10-17,Shipped
1964,117,2025-01-07,Returned
1965,175,2025-05-19,Shipped
1966,137,2025-01-09,Shipped
1967,310,2024-10-04,Pending
1968,410,2024-11-01,Delivered
1969,500,2024-12-04,Delivered
1970,422,2024-07-29,Cancelled
1971,323,2025-01-14,Returned
1972,81,2026-03-19,Shipped
1973,256,2026-04-11,Returned
1974,172,2025-03-06,Cancelled
1975,225,2025-07-03,Delivered
1976,126,2025-07-20,Returned
1977,259,2025-09-15,Pending
1978,185,2025-06-11,Shipped
1979,216,2025-05-31,Pending
1980,212,2025-11-22,Shipped
1981,407,2026-06-11,Pending
1982,75,2024-08-05,Shipped
1983,484,2024-12-11,Pending
1984,396,2024-11-08,Delivered
1985,339,2025-02-04,Shipped
1986,30,2024-10-21,Shipped
1987,499,2024-07-30,Shipped
1988,448,2025-01-24,Returned
1989,5,2026-03-13,Shipped
1990,472,2026-03-24,Cancelled
1991,455,2025-02-08,Pending
1992,358,2025-12-01,Pending
1993,398,2025-09-08,Delivered
1994,276,2024-11-21,Cancelled
1995,267,2025-11-20,Delivered
1996,262,2026-05-01,Cancelled
1997,12,2024-08-09,Shipped
1998,133,2026-01-20,Pending
1999,259,2025-07-20,Returned
2000,133,2026-03-07,Delivered
2001,388,2024-07-23,Returned
2002,294,2024-08-19,Cancelled
2003,413,2026-05-06,Shipped
2004,433,2026-06-04,Returned
2005,342,2024-09-11,Cancelled
2006,366,2025-03-08,Delivered
2007,168,2025-10-18,Returned
2008,233,2025-02-24,Pending
2009,42,2026-05-12,Cancelled
2010,244,2024-08-26,Shipped
2011,207,2026-06-07,Pending
2012,447,2025-05-20,Pending
2013,226,2026-06-04,Pending
2014,422,2025-04-16,Pending
2015,365,2025-12-11,Shipped
2016,442,2025-11-30,Pending
2017,243,2026-05-26,Shipped
2018,190,2024-09-16,Pending
2019,57,2025-05-12,Delivered
2020,268,2026-04-21,Returned
2021,156,2026-01-21,Cancelled
2022,73,2026-04-23,Returned
2023,456,2024-10-25,Pending
2024,2,2025-01-07,Delivered
2025,214,2024-10-02,Pending
2026,461,2025-09-24,Shipped
2027,68,2026-01-29,Pending
2028,390,2025-07-31,Returned
2029,46,2026-07-02,Pending
2030,199,2024-10-09,Shipped
2031,24,2025-08-17,Returned
2032,331,2025-12-05,Delivered
2033,293,2026-04-12,Returned
2034,288,2025-10-01,Delivered
2035,99,2026-03-02,Delivered
2036,491,2026-07-01,Pending
2037,258,2025-08-19,Shipped
2038,93,2025-01-19,Cancelled
2039,126,2025-07-28,Shipped
2040,228,2026-05-26,Returned
2041,206,2024-09-16,Delivered
2042,175,2025-01-08,Shipped
2043,163,2025-10-16,Delivered
2044,278,2024-10-10,Returned
2045,394,2026-02-28,Pending
2046,348,2026-03-26,Returned
2047,93,2025-03-08,Pending
2048,51,2025-03-20,Returned
2049,133,2026-04-15,Delivered
2050,27,2025-10-04,Shipped
2051,122,2026-01-31,Pending
2052,487,2025-05-06,Pending
2053,284,2026-03-25,Pending
2054,325,2026-02-09,Returned
2055,284,2026-02-05,Cancelled
2056,391,2025-01-07,Returned
2057,291,2026-07-04,Shipped
2058,105,2025-06-01,Shipped
2059,87,2024-12-24,Pending
2060,493,2024-10-28,Delivered
2061,417,2024-09-28,Returned
2062,335,2026-09-07,Pending
2063,140,2024-12-21,Pending
2064,180,2025-02-06,Shipped
2065,145,2025-06-14,Shipped
2066,36,2025-05-21,Delivered
2067,426,2025-01-21,Returned
2068,450,2026-05-09,Returned
2069,453,2025-10-08,Returned
2070,386,2024-08-20,Returned
2071,175,2025-07-23,Returned
2072,9,2025-08-26,Delivered
2073,312,2025-04-25,Cancelled
2074,212,2026-01-02,Pending
2075,391,2024-10-03,Delivered
2076,276,2025-03-10,Pending
2077,345,2025-09-04,Pending
2078,424,2025-06-02,Delivered
2079,64,2025-07-11,Pending
2080,5,2026-07-27,Returned
2081,99,2025-01-15,Returned
2082,414,2025-02-08,Pending
2083,496,2026-05-22,Shipped
2084,541,2026-03-09,Returned
2085,292,2026-07-05,Cancelled
2086,338,2024-10-28,Shipped
2087,290,2025-04-15,Delivered
2088,66,2025-07-12,Cancelled
2089,452,2026-01-14,Cancelled
2090,435,2025-04-19,Shipped
2091,315,2026-04-06,Pending
2092,2,2025-03-04,Delivered
2093,438,2024-07-24,Pending
2094,141,2025-11-21,Pending
2095,186,2026-06-11,Cancelled
2096,25,2025-10-21,Pending
2097,513,2024-08-04,Shipped
2098,414,2026-04-22,Pending
2099,491,2026-02-02,Cancelled
2100,169,2025-12-04,Delivered
2101,15,2026-03-20,Shipped
2102,409,2026-07-08,Returned
2103,127,2024-08-19,Returned
2104,427,2025-12-26,Cancelled
2105,484,2026-06-20,Pending
2106,392,2026-03-12,Delivered
2107,44,2025-12-11,Pending
2108,161,2025-01-10,Cancelled
2109,32,2025-01-20,Returned
2110,313,2025-09-10,Delivered
2111,287,2025-05-02,Pending
2112,50,2025-03-05,Shipped
2113,404,2026-08-03,Pending
2114,408,2026-01-03,Delivered
2115,174,2025-04-15,Delivered
2116,233,2026-06-09,Delivered
2117,546,2026-03-30,Cancelled
2118,464,2025-12-22,Returned
2119,182,2024-10-10,Pending
2120,96,2025-08-27,Delivered
2121,66,2026-05-12,Returned
2122,160,2025-01-07,Cancelled
2123,76,2026-05-05,Returned
2124,189,2025-06-16,Cancelled
2125,30,2025-05-05,Shipped
2126,440,2024-07-14,Cancelled
2127,328,2026-06-14,Returned
2128,97,2025-05-09,Pending
2129,308,2026-06-28,Shipped
2130,494,2026-06-20,Returned
2131,84,2025-01-22,Delivered
2132,254,2026-07-24,Cancelled
2133,239,2024-09-16,Returned
2134,414,2026-07-05,Cancelled
2135,423,2026-04-08,Delivered
2136,184,2026-02-15,Returned
2137,226,2025-01-06,Returned
2138,23,2025-02-24,Returned
2139,90,2024-12-18,Cancelled
2140,174,2026-05-06,Cancelled
2141,12,2026-05-30,Delivered
2142,11,2024-11-09,Delivered
2143,174,2026-06-19,Cancelled
2144,190,2025-06-13,Shipped
2145,410,2025-11-10,Delivered
2146,61,2025-03-11,Cancelled
2147,99,2026-05-22,Returned
2148,307,2026-03-30,Delivered
2149,391,2026-02-23,Shipped
2150,151,2025-11-20,Delivered
2151,323,2025-05-19,Shipped
2152,496,2026-03-13,Delivered
2153,402,2024-08-03,Delivered
2154,86,2025-02-05,Shipped
2155,192,2026-05-11,Returned
2156,365,2024-09-08,Pending
2157,243,2026-04-08,Shipped
2158,333,2026-03-05,Cancelled
2159,232,2026-07-08,Returned
2160,218,2025-07-24,Returned
2161,131,2025-07-08,Delivered
2162,152,2026-01-31,Shipped
2163,22,2025-05-24,Pending
2164,231,2026-06-27,Pending
2165,163,2026-04-22,Pending
2166,120,2025-03-23,Delivered
2167,151,2026-01-16,Delivered
2168,403,2025-06-01,Delivered
2169,37,2026-05-20,Returned
2170,101,2026-06-21,Returned
2171,98,2026-04-06,Shipped
2172,468,2024-09-23,Returned
2173,422,2026-04-09,Pending
2174,421,2024-11-09,Pending
2175,335,2026-01-01,Cancelled
2176,444,2025-01-26,Cancelled
2177,243,2025-08-05,Shipped
2178,388,2024-08-28,Returned
2179,406,2025-04-07,Pending
2180,395,2025-05-30,Pending
2181,231,2025-10-18,Cancelled
2182,296,2026-01-25,Delivered
2183,256,2026-03-31,Returned
2184,116,2025-09-06,Pending
2185,391,2026-02-01,Returned
2186,301,2025-03-18,Cancelled
2187,79,2025-06-25,Shipped
2188,323,2025-12-29,Shipped
2189,444,2024-07-29,Pending
2190,33,2026-02-19,Delivered
2191,169,2024-08-17,Returned
2192,48,2025-11-18,Cancelled
2193,17,2025-11-18,Delivered
2194,96,2024-11-27,Pending
2195,146,2025-11-09,Shipped
2196,36,2025-06-17,Delivered
2197,88,2026-03-14,Pending
2198,81,2025-11-17,Pending
2199,245,2024-10-21,Cancelled
2200,67,2024-07-10,Pending
2201,82,2025-05-15,Shipped
2202,104,2024-12-10,Returned
2203,510,2025-11-08,Pending
2204,310,2025-03-02,Shipped
2205,451,2025-03-08,Delivered
2206,378,2025-09-28,Pending
2207,178,2024-09-09,Returned
2208,201,2024-10-02,Cancelled
2209,213,2024-11-07,Pending
2210,235,2025-01-17,Shipped
2211,49,2025-08-13,Cancelled
2212,454,2026-01-13,Shipped
2213,150,2026-02-24,Cancelled
2214,466,2026-04-14,Shipped
2215,63,2025-11-24,Delivered
2216,259,2026-02-20,Pending
2217,85,2024-10-17,Pending
2218,14,2026-04-26,Pending
2219,196,2025-10-12,Cancelled
2220,204,2025-12-22,Cancelled
2221,168,2025-05-22,Pending
2222,35,2026-03-15,Pending
2223,72,2026-07-07,Cancelled
2224,88,2025-03-13,Cancelled
2225,151,2025-06-23,Cancelled
2226,40,2026-07-27,Cancelled
2227,226,2026-05-17,Delivered
2228,458,2026-01-30,Delivered
2229,429,2024-10-19,Delivered
2230,200,2025-01-26,Shipped
2231,3,2024-11-19,Cancelled
2232,476,2025-12-23,Cancelled
2233,502,2025-10-11,Returned
2234,421,2026-04-11,Cancelled
2235,491,2025-03-19,Cancelled
2236,371,2026-03-21,Delivered
2237,418,2025-02-11,Cancelled
2238,320,2024-12-09,Pending
2239,62,2024-09-11,Returned
2240,542,2025-05-25,Pending
2241,109,2025-04-19,Returned
2242,333,2024-11-26,Cancelled
2243,211,2025-05-09,Delivered
2244,365,2026-05-19,Shipped
2245,88,2025-04-27,Returned
2246,324,2026-04-17,Cancelled
2247,171,2026-05-25,Returned
2248,436,2025-09-24,Delivered
2249,312,2024-12-29,Shipped
2250,328,2024-07-24,Delivered
2251,120,2024-07-25,Delivered
2252,159,2026-06-25,Cancelled
2253,318,2025-09-14,Pending
2254,152,2025-11-22,Delivered
2255,122,2025-10-26,Pending
2256,379,2025-11-06,Returned
2257,330,2025-01-01,Pending
2258,332,2026-06-12,Cancelled
2259,434,2024-09-15,Cancelled
2260,277,2025-07-02,Cancelled
2261,411,2024-12-08,Shipped
2262,447,2025-01-27,Pending
2263,532,2026-01-03,Cancelled
2264,27,2026-04-30,Cancelled
2265,65,2024-11-16,Cancelled
2266,121,2024-08-15,Pending
2267,160,2025-05-15,Pending
2268,91,2025-10-31,Shipped
2269,230,2025-06-06,Pending
2270,41,2025-10-17,Pending
2271,86,2025-01-26,Shipped
2272,377,2024-10-31,Pending
2273,11,2024-09-15,Delivered
2274,389,2025-04-19,Shipped
2275,79,2024-11-17,Pending
2276,238,2025-09-21,Shipped
2277,311,2024-10-07,Pending
2278,101,2024-07-18,Delivered
2279,442,2026-01-17,Pending
2280,208,2025-08-20,Returned
2281,197,2025-06-10,Shipped
2282,37,2026-02-28,Delivered
2283,198,2026-06-22,Pending
2284,491,2026-06-29,Returned
2285,261,2025-06-25,Returned
2286,357,2026-04-11,Pending
2287,377,2025-12-13,Returned
2288,324,2025-07-26,Cancelled
2289,134,2024-10-08,Cancelled
2290,131,2024-12-29,Cancelled
2291,7,2026-01-13,Pending
2292,204,2024-12-12,Delivered
2293,266,2024-12-03,Cancelled
2294,425,2026-05-08,Shipped
2295,496,2026-03-31,Shipped
2296,158,2026-03-07,Delivered
2297,56,2025-01-30,Returned
2298,417,2025-02-16,Pending
2299,358,2026-02-07,Pending
2300,1,2025-07-26,Pending
2301,269,2025-04-30,Pending
2302,88,2024-10-17,Cancelled
2303,102,2025-06-08,Delivered
2304,231,2026-05-04,Cancelled
2305,31,2024-12-15,Cancelled
2306,133,2025-10-17,Pending
2307,321,2024-12-22,Cancelled
2308,41,2026-04-09,Returned
2309,33,2025-02-12,Pending
2310,249,2026-01-23,Delivered
2311,137,2026-08-16,Delivered
2312,50,2024-12-02,Pending
2313,309,2025-05-28,Returned
2314,478,2024-11-25,Shipped
2315,220,2025-05-21,Returned
2316,162,2026-03-15,Pending
2317,194,2024-10-29,Returned
2318,413,2024-07-30,Pending
2319,372,2025-02-18,Delivered
2320,309,2025-01-27,Cancelled
2321,189,2025-01-06,Pending
2322,264,2025-10-30,Returned
2323,9,2025-06-23,Returned
2324,348,2026-06-12,Pending
2325,379,2025-01-16,Pending
2326,481,2025-04-21,Delivered
2327,376,2025-10-03,Cancelled
2328,446,2025-12-21,Shipped
2329,17,2025-11-22,Returned
2330,427,2025-06-28,Pending
2331,87,2024-09-12,Pending
2332,340,2024-07-16,Cancelled
2333,386,2025-07-07,Delivered
2334,223,2024-10-19,Returned
2335,463,2026-05-15,Returned
2336,341,2025-03-16,Delivered
2337,341,2025-12-28,Pending
2338,47,2025-05-12,Cancelled
2339,478,2025-12-23,Delivered
2340,330,2024-12-19,Pending
2341,335,2026-01-13,Pending
2342,414,2025-05-01,Returned
2343,45,2026-01-09,Shipped
2344,480,2025-06-01,Shipped
2345,189,2026-01-30,Pending
2346,296,2025-10-14,Shipped
2347,275,2025-01-23,Pending
2348,164,2024-09-02,Cancelled
2349,267,2024-09-20,Delivered
2350,530,2025-09-13,Returned
2351,429,2024-08-22,Cancelled
2352,308,2024-08-17,Delivered
2353,307,2025-03-23,Delivered
2354,141,2026-07-01,Pending
2355,324,2025-01-06,Pending
2356,31,2025-07-08,Cancelled
2357,435,2026-06-13,Delivered
2358,473,2025-04-09,Pending
2359,373,2025-10-21,Cancelled
2360,12,2026-07-07,Pending
2361,179,2025-12-11,Shipped
2362,373,2026-03-23,Cancelled
2363,359,2025-10-15,Cancelled
2364,166,2026-01-10,Delivered
2365,436,2026-02-09,Cancelled
2366,296,2026-03-29,Returned
2367,460,2024-08-12,Cancelled
2368,377,2024-07-12,Shipped
2369,53,2025-01-21,Cancelled
2370,193,2025-08-03,Cancelled
2371,475,2025-11-01,Pending
2372,92,2025-04-29,Shipped
2373,333,2025-02-27,Cancelled
2374,322,2025-05-10,Delivered
2375,124,2025-12-11,Shipped
2376,489,2025-04-22,Delivered
2377,399,2024-10-18,Pending
2378,141,2026-06-01,Delivered
2379,62,2025-09-15,Shipped
2380,116,2024-08-08,Shipped
2381,246,2025-10-01,Shipped
2382,93,2024-11-24,Pending
2383,153,2025-01-26,Delivered
2384,366,2024-11-16,Cancelled
2385,208,2026-08-14,Shipped
2386,402,2025-07-25,Shipped
2387,429,2026-06-30,Delivered
2388,386,2025-03-28,Delivered
2389,93,2026-05-20,Delivered
2390,285,2025-07-06,Delivered
2391,66,2024-10-18,Delivered
2392,288,2024-09-15,Delivered
2393,64,2025-03-11,Shipped
2394,88,2026-01-10,Delivered
2395,128,2025-08-23,Shipped
2396,464,2025-06-09,Pending
2397,72,2024-10-26,Shipped
2398,467,2025-01-26,Shipped
2399,262,2024-10-06,Delivered
2400,122,2025-03-08,Cancelled
2401,491,2024-08-11,Shipped
2402,184,2024-10-15,Pending
2403,39,2025-07-30,Cancelled
2404,205,2026-05-16,Pending
2405,482,2026-04-17,Delivered
2406,323,2025-02-11,Cancelled
2407,366,2026-02-08,Shipped
2408,310,2025-04-14,Returned
2409,404,2026-06-27,Shipped
2410,127,2025-06-07,Delivered
2411,351,2025-02-12,Delivered
2412,186,2026-06-09,Cancelled
2413,445,2026-05-20,Delivered
2414,194,2025-01-28,Delivered
2415,401,2025-10-27,Returned
2416,302,2026-04-13,Shipped
2417,179,2026-02-19,Shipped
2418,139,2026-06-27,Cancelled
2419,163,2025-01-28,Returned
2420,413,2025-08-13,Shipped
2421,283,2025-03-08,Pending
2422,304,2026-08-11,Cancelled
2423,337,2026-06-01,Returned
2424,28,2024-11-13,Returned
2425,363,2025-03-10,Pending
2426,362,2026-01-31,Returned
2427,409,2025-07-24,Pending
2428,267,2026-02-21,Cancelled
2429,157,2024-11-02,Returned
2430,209,2025-09-12,Delivered
2431,40,2026-05-01,Cancelled
2432,295,2026-06-24,Shipped
2433,476,2025-11-30,Pending
2434,347,2025-11-14,Pending
2435,255,2026-03-19,Shipped
2436,358,2026-07-22,Delivered
2437,366,2024-08-18,Returned
2438,126,2024-12-01,Shipped
2439,351,2024-10-31,Cancelled
2440,346,2024-08-19,Cancelled
2441,90,2025-01-02,Shipped
2442,181,2024-11-27,Pending
2443,88,2024-08-04,Cancelled
2444,426,2025-07-08,Delivered
2445,149,2025-01-26,Cancelled
2446,2,2024-11-12,Cancelled
2447,473,2026-01-07,Shipped
2448,423,2025-07-05,Shipped
2449,435,2025-06-11,Shipped
2450,236,2024-10-06,Delivered
2451,180,2026-06-03,Returned
2452,5,2026-06-28,Delivered
2453,271,2025-07-27,Delivered
2454,468,2024-08-08,Returned
2455,116,2025-06-15,Returned
2456,220,2025-04-10,Returned
2457,56,2026-01-09,Pending
2458,83,2025-09-16,Delivered
2459,184,2025-07-19,Delivered
2460,98,2025-06-28,Pending
2461,381,2025-07-25,Cancelled
2462,486,2024-10-03,Returned
2463,61,2026-04-25,Cancelled
2464,167,2026-01-18,Pending
2465,257,2026-05-12,Pending
2466,68,2024-10-30,Delivered
2467,65,2024-10-12,Cancelled
2468,27,2025-04-05,Shipped
2469,531,2024-09-18,Pending
2470,43,2024-12-13,Cancelled
2471,374,2026-05-13,Delivered
2472,443,2025-02-13,Pending
2473,102,2024-11-25,Delivered
2474,359,2026-04-17,Cancelled
2475,438,2024-11-15,Cancelled
2476,62,2026-02-10,Cancelled
2477,476,2026-07-22,Delivered
2478,443,2026-04-07,Returned
2479,359,2025-02-04,Returned
2480,219,2025-09-18,Delivered
2481,156,2026-05-30,Returned
2482,365,2025-12-05,Delivered
2483,94,2025-10-05,Returned
2484,109,2024-12-19,Shipped
2485,52,2025-10-04,Pending
2486,187,2024-07-11,Delivered
2487,350,2025-08-20,Returned
2488,185,2026-02-23,Shipped
2489,271,2025-09-24,Returned
2490,108,2024-11-25,Delivered
2491,67,2025-05-27,Delivered
2492,301,2026-06-22,Cancelled
2493,99,2024-09-05,Delivered
2494,483,2025-01-15,Pending
2495,390,2026-02-24,Delivered
2496,66,2025-07-29,Returned
2497,457,2025-12-15,Shipped
2498,500,2024-09-19,Delivered
2499,467,2026-05-28,Shipped
2500,477,2025-03-20,Cancelled
2501,307,2024-07-28,Returned
2502,24,2025-02-13,Cancelled
2503,380,2025-12-19,Shipped
2504,446,2025-12-18,Pending
2505,385,2024-10-10,Pending
2506,206,2025-05-10,Delivered
2507,82,2025-04-24,Delivered
2508,451,2025-10-09,Shipped
2509,363,2026-06-29,Cancelled
2510,152,2024-09-28,Cancelled
2511,115,2026-04-19,Delivered
2512,328,2025-03-16,Cancelled
2513,139,2024-11-04,Cancelled
2514,422,2024-07-30,Returned
2515,324,2024-09-08,Delivered
2516,485,2025-06-30,Cancelled
2517,210,2026-04-14,Delivered
2518,321,2026-01-08,Cancelled
2519,375,2025-12-02,Delivered
2520,276,2025-07-15,Shipped
2521,55,2025-06-25,Returned
2522,446,2025-11-08,Cancelled
2523,419,2025-02-02,Cancelled
2524,298,2025-10-12,Pending
2525,80,2025-12-01,Pending
2526,189,2024-07-12,Pending
2527,93,2025-03-20,Cancelled
2528,97,2024-08-11,Cancelled
2529,332,2025-11-29,Cancelled
2530,419,2025-11-03,Delivered
2531,74,2025-06-24,Pending
2532,52,2025-03-17,Delivered
2533,309,2026-01-27,Delivered
2534,542,2026-01-29,Cancelled
2535,128,2026-06-12,Shipped
2536,7,2026-08-29,Delivered
2537,278,2025-09-23,Delivered
2538,104,2024-10-16,Pending
2539,418,2024-12-19,Cancelled
2540,125,2026-05-09,Shipped
2541,64,2024-08-14,Shipped
2542,152,2026-03-22,Pending
2543,515,2025-11-19,Pending
2544,198,2025-02-12,Cancelled
2545,472,2025-03-16,Delivered
2546,252,2026-03-19,Delivered
2547,490,2024-08-20,Shipped
2548,171,2026-02-05,Delivered
2549,459,2024-08-31,Pending
2550,272,2025-09-05,Pending
2551,77,2025-10-18,Shipped
2552,419,2025-04-30,Returned
2553,470,2024-09-17,Returned
2554,416,2025-05-13,Delivered
2555,442,2025-01-22,Cancelled
2556,164,2024-11-23,Pending
2557,418,2025-01-10,Returned
